assists,birth_date,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,defensive_contribution,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,region,removed,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,20/06/2002,0,0,TRUE,TRUE,None,None,0,0,510663,None,,0,0,0,0,0,667,69,0,None,,0,4,3.6,None,0,0,0,0,0,0,0,0,0,Hugo,0,660,66,0,0,0,FALSE,0,667,69,661,FALSE,0,667,69,0,,None,85,12,5,p510663,0,0,None,0,,510663.jpg,0,667,69,0,73,FALSE,0,0,Ekitiké,4.6,80,17,FALSE,None,0,0,a,12,14,23/07/2025,0,667,69,0,0,0,0,0,0,0,Ekitiké,0
0,10/10/2002,0,0,TRUE,TRUE,None,None,0,0,432720,None,,0,0,0,0,0,607,75,0,None,,0,1,3.6,None,0,0,0,0,0,0,0,0,0,James,0,399,71,0,0,0,FALSE,0,610,76,182,FALSE,0,610,76,0,,None,50,284,14,p432720,0,0,None,0,,432720.jpg,0,610,76,0,241,FALSE,0,0,Trafford,4,85,13,FALSE,None,0,0,a,13,43,29/07/2025,0,599,71,0,0,0,0,0,0,0,Trafford,0
4,17/08/1993,9,400,TRUE,TRUE,None,None,10,0.39,121160,None,,0,0,0,0,43,287,1,0,None,,0,1,4.5,None,0,0.16,0.01,0.16,0.01,0,29.5,1.14,0,Ederson,0,469,75,26,1.01,0,FALSE,60.9,218,15,399,FALSE,567,100,16,2320,,None,55,119,3,p121160,0,0,None,0,,121160.jpg,4.3,28,5,0,30,FALSE,54,2.09,Santana de Moraes,3.7,87,15,FALSE,None,26,1.01,a,13,43,01/07/2017,0,632,75,111,0,0,0,0,0,20.2,Ederson M.,4
0,06/11/1992,0,144,TRUE,TRUE,None,None,3,0.25,88248,None,,0,0,0,0,0,591,73,0,None,,0,1,3.6,None,0,0,0,0,0,0,19.12,1.57,0,Stefan,0,331,64,18,1.47,0,FALSE,29.4,285,17,400,FALSE,292.6,204,17,1099,,None,50,216,7,p88248,0,0,None,0,,88248.jpg,2.7,166,25,0,80,FALSE,33,2.7,Ortega Moreno,0.5,255,35,FALSE,None,12,0.98,a,13,43,01/07/2022,0,578,65,35,0,0,0,0,0,7,Ortega Moreno,1
0,24/05/1992,0,0,TRUE,TRUE,None,None,0,0,122074,None,,0,0,0,0,0,391,30,0,None,,0,1,1.5,None,0,0,0,0,0,0,0,0,0,Marcus,0,17,13,0,0,0,FALSE,0,402,40,401,FALSE,0,402,40,0,,None,40,561,45,p122074,0,0,None,0,,122074.jpg,0,406,41,0,241,FALSE,0,0,Bettinelli,0.3,372,50,FALSE,None,0,0,a,13,43,10/06/2025,0,357,15,0,0,0,0,0,0,0,Bettinelli,0
7,06/06/2001,13,447,TRUE,TRUE,None,None,7,0.2,448514,None,,0,0,0,0,694.3,34,3,0,None,,0,2,4.5,None,0,3.98,0.12,6.67,0.2,2.69,53.27,1.54,0.08,Rayan,0,580,219,67,1.94,4,FALSE,191,41,3,402,FALSE,778.4,32,13,3112,,None,60,99,6,p448514,0,0,None,0,,448514.jpg,3.4,105,22,1,3,FALSE,0,0,Aït-Nouri,25.5,10,3,FALSE,None,37,1.07,a,13,43,09/06/2025,435,70,3,125,0,0,0,0,0,20.8,Aït-Nouri,5
0,23/01/2002,15,623,TRUE,TRUE,None,None,13,0.36,477424,None,,0,0,0,0,501.7,69,12,0,None,,0,2,4.5,None,0,2.92,0.08,7.52,0.21,4.6,44.27,1.22,0.13,Joško,0,586,221,41,1.13,5,FALSE,185,49,5,403,FALSE,847,20,6,3278,,None,60,105,8,p477424,0,0,None,0,,477424.jpg,4.1,36,2,0,97,FALSE,0,0,Gvardiol,17.5,23,9,FALSE,None,36,0.99,a,13,43,05/08/2023,497,60,2,153,0,0,0,0,0,25.5,Gvardiol,2
0,19/07/1995,1,307,TRUE,TRUE,None,None,6,0.27,211975,None,,0,0,0,0,249.8,146,30,0,None,,0,2,3.8,None,0,1.3,0.06,2.87,0.13,1.57,29.72,1.33,0.07,Manuel,0,494,199,28,1.25,0,FALSE,68.9,200,63,404,FALSE,339.8,188,69,2012,,None,55,144,17,p211975,0,0,None,0,,211975.jpg,2.3,210,73,0,207,FALSE,0,0,Akanji,0.6,242,83,FALSE,None,23,1.03,a,13,43,01/09/2022,100,223,73,61,0,0,0,0,0,11.1,Akanji,3
0,18/02/1995,0,121,TRUE,TRUE,None,None,3,0.4,126184,None,,0,0,0,0,33.7,301,114,0,None,,0,2,3.8,None,0,0.17,0.02,0.39,0.05,0.22,13.44,1.79,0.03,Nathan,0,472,195,11,1.46,0,FALSE,15.9,314,113,405,FALSE,104.6,304,111,677,,None,55,122,13,p126184,0,0,None,0,,126184.jpg,2.5,185,64,0,152,FALSE,0,0,Aké,0.5,266,94,FALSE,None,8,1.06,a,13,43,05/08/2020,20,304,113,25,0,0,0,0,0,4.5,Aké,0
0,29/02/2004,0,78,TRUE,TRUE,None,None,2,0.36,578153,None,,0,0,0,0,33.9,300,113,0,None,,0,2,3.8,None,0,0.09,0.02,0.11,0.02,0.02,6.98,1.25,0,Abdukodir,0,555,213,6,1.07,0,FALSE,14.1,318,115,406,FALSE,102,307,112,503,,None,55,205,31,p578153,1,0,None,0,,578153.jpg,2.3,212,74,0,231,FALSE,0,0,Khusanov,0.3,343,129,FALSE,None,6,1.07,a,13,43,20/01/2025,4,337,128,14,0,0,0,0,0,2.5,Khusanov,1
7,27/08/1998,6,373,TRUE,TRUE,None,None,9,0.49,465351,None,,0,0,0,0,422.4,85,16,0,None,,0,2,3.8,None,0,3.32,0.18,4.43,0.24,1.11,24.87,1.34,0.06,Matheus,0,525,206,19,1.02,1,FALSE,99.9,129,33,407,FALSE,370.4,170,59,1670,,None,55,175,24,p465351,0,0,4,0,,465351.jpg,3.1,129,35,0,173,FALSE,0,0,Nunes,0.6,245,85,FALSE,None,19,1.02,a,13,43,01/09/2023,206,148,25,81,0,0,0,0,0,14.7,Matheus N.,4
0,14/05/1997,7,410,TRUE,TRUE,None,None,11,0.44,171314,None,,0,0,0,0,173.8,190,48,0,None,,0,2,3.8,None,0,1.2,0.05,2.74,0.11,1.54,29.48,1.17,0.06,Rúben,0,479,196,21,0.83,0,FALSE,80.2,169,51,408,FALSE,478.2,131,47,2269,,None,55,129,14,p171314,1,0,None,0,,171314.jpg,3.3,111,27,0,173,FALSE,0,0,dos Santos Gato Alves Dias,2.3,122,42,FALSE,None,25,0.99,a,13,43,29/09/2020,150,183,48,90,0,0,0,0,0,16.4,Rúben,4
0,28/05/1994,2,92,TRUE,TRUE,None,None,1,0.17,97299,None,,0,0,0,0,49.8,277,100,0,None,,0,2,3.8,None,0,0.17,0.03,0.77,0.13,0.6,5.95,0.98,0.1,John,0,465,193,11,1.82,2,FALSE,27.4,287,102,409,FALSE,155.6,277,102,544,,None,55,115,11,p97299,0,0,None,0,,97299.jpg,2.6,173,57,0,241,FALSE,0,0,Stones,0.4,285,100,FALSE,None,6,0.99,a,13,43,09/08/2016,70,245,83,29,0,0,0,0,0,5.3,Stones,1
2,21/11/2004,1,285,TRUE,TRUE,None,None,5,0.24,477064,None,,0,0,0,0,218.6,160,33,0,None,,0,2,3.1,None,0,1.01,0.05,2.33,0.11,1.32,27.6,1.32,0.06,Rico,0,421,186,27,1.29,1,FALSE,65,208,65,410,FALSE,293.8,202,73,1888,,None,50,306,55,p477064,0,0,None,0,,477064.jpg,2.4,193,68,1,241,FALSE,0,0,Lewis,0.6,244,84,FALSE,None,21,1,a,13,43,16/07/2022,139,188,51,66,0,0,0,0,0,13.2,Lewis,3
0,21/03/2005,4,118,TRUE,TRUE,None,None,3,0.51,472769,None,,0,0,0,0,76.2,254,88,0,None,,0,2,3.1,None,0,0.68,0.12,1.96,0.34,1.28,5.49,0.94,0.22,Nico,0,419,185,3,0.51,2,FALSE,32.2,278,97,411,FALSE,133.4,286,103,525,,None,50,304,54,p472769,0,0,None,0,,472769.jpg,3.4,98,20,0,241,FALSE,0,0,O'Reilly,0.2,432,173,FALSE,None,6,1.03,a,13,43,16/12/2022,112,215,66,31,0,0,0,0,0,6.2,O’Reilly,0
0,12/01/2006,0,4,TRUE,TRUE,None,None,0,0,616222,None,,0,0,0,0,0,633,220,0,None,,0,2,3.1,None,0,0,0,0,0,0,0,0,0,Vitor,0,457,191,0,0,0,FALSE,0.3,386,140,412,FALSE,3.2,380,139,1,,None,50,342,60,p616222,0,0,None,0,,616222.jpg,1,373,133,0,30,FALSE,0,0,de Oliveira Nunes dos Reis,0.1,563,208,FALSE,None,0,0,a,13,43,21/01/2025,0,626,220,1,0,0,0,0,0,0.2,Vitor Reis,0
1,07/02/1999,12,326,TRUE,TRUE,None,None,8,0.61,438234,2,,0,0,0,0,246.7,150,104,0,1,,0,3,3.2,None,0,1.71,0.13,7.12,0.54,5.41,14.48,1.11,0.41,Omar,0,658,295,12,0.92,7,FALSE,97.3,131,79,413,FALSE,318,198,93,1174,,None,85,10,6,p438234,0,0,2,0,,438234.jpg,4.6,17,10,0,63,FALSE,0,0,Marmoush,14.9,28,8,FALSE,None,14,1.07,a,13,43,23/01/2025,410,74,51,73,0,0,0,0,0,8.6,Marmoush,0
3,28/05/2000,10,454,TRUE,TRUE,None,None,6,0.3,209244,3,,0,0,0,0,749,25,24,0,3,,0,3,3.1,None,0,5.33,0.27,10.49,0.53,5.17,29.11,1.48,0.26,Phil,0,653,290,24,1.22,7,FALSE,164.2,59,42,414,FALSE,448,140,60,1771,,None,80,15,9,p209244,0,0,None,0,,209244.jpg,3.8,65,33,0,241,FALSE,0,0,Foden,3.3,93,28,FALSE,None,20,1.02,a,13,43,05/12/2016,449,67,46,105,0,0,0,0,0,13.1,Foden,2
11,10/04/2004,15,442,TRUE,TRUE,None,None,8,0.41,510281,None,,0,0,0,0,682.9,37,33,0,None,,0,3,2.8,None,0,6.1,0.31,11.12,0.57,5.02,21.39,1.09,0.26,Sávio,0,639,283,25,1.28,1,FALSE,177.3,55,40,415,FALSE,415.2,151,67,1760,,None,70,41,28,p510281,0,0,None,0,,510281.jpg,3.7,72,35,0,30,FALSE,0,0,Moreira de Oliveira,2,133,42,FALSE,None,21,1.07,a,13,43,18/07/2024,671,41,26,106,0,0,0,0,0,15.1,Savinho,3
4,10/08/1994,13,568,TRUE,TRUE,None,None,10,0.34,165809,1,,0,0,0,0,800.4,17,16,0,None,,0,3,2.7,None,0,4.56,0.15,8.4,0.28,3.84,39.68,1.34,0.13,Bernardo,0,599,251,36,1.21,4,FALSE,193.6,39,31,416,FALSE,603,89,37,2667,,None,65,49,34,p165809,0,0,None,0,,165809.jpg,3.3,114,55,0,173,FALSE,0,0,Mota Veiga de Carvalho e Silva,0.6,247,83,FALSE,None,29,0.98,a,13,43,01/07/2017,532,53,36,110,0,0,0,0,0,16.9,Bernardo,7
0,17/08/2003,0,0,TRUE,TRUE,None,None,0,0,466052,None,,0,0,0,0,0,664,298,0,None,,0,3,2.7,None,0,0,0,0,0,0,0,0,0,Rayan,0,620,267,0,0,0,FALSE,0,664,298,417,FALSE,0,664,298,0,,None,65,70,50,p466052,0,0,None,0,,466052.jpg,0,664,298,0,73,FALSE,0,0,Cherki,10.1,44,14,FALSE,None,0,0,a,13,43,10/06/2025,0,664,298,0,0,0,0,0,0,0,Cherki,0
6,27/05/2002,3,425,TRUE,TRUE,None,None,8,0.48,248875,None,,0,0,0,0,515.9,67,54,0,None,,0,3,2.7,None,0,3.81,0.23,5.13,0.31,1.32,15.18,0.91,0.08,Jérémy,0,610,259,14,0.84,3,FALSE,150,71,50,418,FALSE,453.8,139,59,1506,,None,65,60,42,p248875,0,0,3,0,,248875.jpg,3,136,63,0,21,FALSE,0,0,Doku,1.3,170,60,FALSE,None,16,0.96,a,13,43,24/08/2023,528,54,37,88,0,0,0,0,0,13.5,Doku,1
1,10/09/1995,4,187,TRUE,TRUE,None,None,2,0.25,114283,None,,0,0,0,0,321.4,112,80,0,None,,0,3,2.7,None,0,1.67,0.21,2.8,0.35,1.13,11.33,1.44,0.14,Jack,0,597,249,10,1.27,1,FALSE,71.3,192,100,419,FALSE,157.2,273,127,710,,None,65,47,32,p114283,0,0,None,0,,114283.jpg,1.9,265,121,0,241,FALSE,0,0,Grealish,0.1,539,197,FALSE,None,7,0.89,a,13,43,05/08/2021,234,128,85,38,0,0,0,0,0,5.8,Grealish,3
7,24/10/1990,5,460,TRUE,TRUE,None,None,10,0.41,59859,4,,0,0,0,0,781.3,22,21,0,4,,0,3,2.7,None,0,4.43,0.18,7.63,0.31,3.21,35.69,1.45,0.13,İlkay,0,594,247,28,1.14,1,FALSE,144.2,78,55,420,FALSE,387,164,76,2218,,None,65,44,30,p59859,0,0,None,0,,59859.jpg,2.9,147,67,0,80,FALSE,0,0,Gündoğan,0.1,479,160,FALSE,None,25,1.01,a,13,43,23/08/2024,273,109,74,97,0,0,0,0,0,14.9,Gündoğan,1
0,22/06/1996,0,21,TRUE,TRUE,None,None,0,0,220566,None,,0,0,0,0,17.5,328,168,0,None,,0,3,2.7,None,0,0.09,0.11,0.09,0.11,0,0.33,0.41,0,Rodrigo 'Rodri',0,605,255,1,1.25,0,FALSE,3,361,171,421,FALSE,12.2,361,168,72,,None,65,55,38,p220566,0,0,None,0,,220566.jpg,1,378,179,0,200,FALSE,0,0,Hernandez Cascante,1.7,143,48,FALSE,None,1,1.25,a,13,43,04/07/2019,0,662,296,3,0,0,0,0,0,0.5,Rodrigo,0
3,06/05/1994,13,542,TRUE,TRUE,0,None,10,0.41,91651,None,,0,0,0,0,579.3,53,45,0,None,,0,3,0,None,0,3.21,0.13,5.11,0.21,1.91,31.5,1.29,0.08,Mateo,0,558,226,29,1.19,6,FALSE,139.1,84,58,422,FALSE,606.4,86,35,2194,Achilles injury - Expected back 13 Sep,2025-07-21T10:00:04.940328Z,60,77,55,p91651,0,0,None,0,,91651.jpg,3.5,88,43,1,97,FALSE,0,0,Kovačić,0,662,297,FALSE,None,25,1.03,i,13,43,27/06/2023,204,149,98,109,0,0,0,0,0,18.2,Kovačić,5
1,03/01/2002,0,123,TRUE,TRUE,None,None,6,0.71,465694,None,,0,0,0,0,78.7,252,141,0,None,,0,3,2.6,None,0,0.48,0.06,0.93,0.11,0.45,8.99,1.06,0.05,Nico,0,584,243,7,0.83,1,FALSE,27.5,286,142,423,FALSE,137.2,285,135,760,,None,60,103,72,p465694,0,0,None,0,,465694.jpg,2.8,164,71,0,200,FALSE,0,0,González Iglesias,0.1,600,248,FALSE,None,9,1.07,a,13,43,03/02/2025,62,251,138,31,0,0,0,0,0,5.2,N.Gonzalez,3
0,12/07/2003,0,13,TRUE,TRUE,None,None,0,0,477555,None,,0,0,0,0,12.6,336,170,0,None,,0,3,2.5,None,0,0.02,0.13,0.02,0.13,0,0.47,3.02,0,Oscar,0,529,208,1,6.43,0,FALSE,1.6,372,174,424,FALSE,4.4,376,175,14,,None,55,179,116,p477555,0,0,None,0,,477555.jpg,1,375,176,0,161,FALSE,0,0,Bobb,0.1,493,169,FALSE,None,0,0,a,13,43,06/01/2022,0,648,288,3,0,0,0,0,0,0.5,Bobb,0
0,02/01/2006,0,2,TRUE,TRUE,None,None,0,0,575204,None,,0,0,0,0,0.4,369,180,0,2,,0,3,2.5,None,0,0.01,0.18,0.01,0.18,0,0.45,8.1,0,Claudio,0,553,224,0,0,0,FALSE,0.3,387,183,425,FALSE,2.2,385,181,5,,None,55,203,132,p575204,0,0,None,0,,575204.jpg,1,376,177,0,10,FALSE,0,0,Echeverri,0.1,617,260,FALSE,None,0,0,a,13,43,25/01/2024,0,656,294,1,0,0,0,0,0,0.2,Echeverri,0
0,18/10/2002,0,102,TRUE,TRUE,None,None,0,0,432714,None,,0,0,0,0,64.6,265,148,0,None,,0,3,2.5,None,0,0.8,0.21,3.6,0.95,2.8,5.25,1.39,0.74,James,0,512,197,6,1.59,3,FALSE,30.7,283,141,426,FALSE,113,296,143,340,,None,55,162,105,p432714,0,0,None,0,,432714.jpg,2.1,235,105,0,241,FALSE,0,0,McAtee,0.1,522,187,FALSE,None,3,0.79,a,13,43,26/07/2021,136,191,114,31,0,0,0,0,0,5.6,McAtee,1
0,29/07/1998,0,0,TRUE,TRUE,None,None,0,0,433036,None,,0,0,0,0,0,646,287,0,None,,0,3,2.5,None,0,0,0,0,0,0,0,0,0,Tijjani,0,513,198,0,0,0,FALSE,0,646,287,427,FALSE,0,646,287,0,,None,55,163,106,p433036,0,0,None,0,,433036.jpg,0,646,287,0,152,FALSE,0,0,Reijnders,5.1,70,20,FALSE,None,0,0,a,13,43,10/06/2025,0,643,284,0,0,0,0,0,0,0,Reijnders,0
0,19/12/2006,0,0,TRUE,TRUE,None,None,0,0,566164,None,,0,0,0,0,0,629,274,0,None,,0,3,2,None,0,0,0,0,0,0,0,0,0,Sverre,0,451,159,0,0,0,FALSE,0,630,274,428,FALSE,0,630,274,0,,None,50,336,214,p566164,0,0,None,0,,566164.jpg,0,630,274,0,161,FALSE,0,0,Nypan,0.1,590,239,FALSE,None,0,0,a,13,43,17/07/2025,0,622,271,0,0,0,0,0,0,0,Nypan,0
0,02/12/1995,0,167,TRUE,TRUE,None,None,1,0.07,155405,None,,0,0,0,0,116.2,222,134,0,None,,0,3,2,None,0,0.46,0.03,0.91,0.06,0.45,27.21,1.99,0.03,Kalvin,0,340,88,30,2.19,0,FALSE,33.8,274,137,429,FALSE,181.8,265,123,1231,,None,50,225,143,p155405,0,0,None,0,,155405.jpg,1.4,315,146,1,241,FALSE,0,0,Phillips,0.1,560,215,FALSE,None,14,1.02,a,13,43,04/07/2022,41,271,145,27,0,0,0,0,0,5.4,Phillips,4
3,21/07/2000,26,795,TRUE,TRUE,None,None,10,0.33,223094,None,,0,0,0,0,359.4,99,8,0,5,,0,4,4.5,None,0,2.04,0.07,23.94,0.79,21.9,41.27,1.36,0.72,Erling,0,667,70,38,1.25,22,FALSE,281.8,6,2,430,FALSE,946,9,2,2736,,None,140,2,1,p223094,0,1,1,0,,223094.jpg,5.8,5,2,0,161,FALSE,0,0,Haaland,18.7,18,5,FALSE,None,31,1.02,a,13,43,01/07/2022,1511,2,1,181,0,0,0,0,0,12.9,Haaland,2
9,07/08/1999,29,948,TRUE,TRUE,None,None,9,0.24,446008,None,,0,0,0,0,1107.5,5,5,0,None,,0,3,2.1,None,0,9.24,0.24,21.75,0.57,12.52,55.4,1.46,0.33,Bryan,0,656,293,55,1.45,20,FALSE,340.8,2,2,119,FALSE,1236.8,2,2,3415,,None,80,18,12,p446008,0,1,None,0,,446008.jpg,6.2,2,2,0,38,FALSE,0,0,Mbeumo,17.8,22,6,FALSE,None,38,1,a,14,1,21/07/2025,1060,8,3,236,0,0,0,0,0,29.5,Mbeumo,3
0,14/04/1998,0,22,TRUE,TRUE,None,None,1,0.25,451302,None,,0,0,0,0,0,612,76,0,None,,0,1,2.6,None,0,0,0,0,0,0,6.93,1.73,0,Altay,0,410,72,10,2.5,0,FALSE,7.9,342,24,431,FALSE,80,314,24,360,,None,50,295,15,p451302,0,0,None,0,,451302.jpg,2,248,26,0,219,FALSE,8,2,Bayındır,0.5,257,36,FALSE,None,4,1,a,14,1,01/09/2023,0,605,72,8,0,0,0,0,0,1.6,Bayindir,0
0,02/04/1996,8,443,TRUE,TRUE,50,None,9,0.26,202641,None,,0,0,0,0,13,332,9,0,None,,0,1,1.3,None,0,0.2,0.01,0.2,0.01,0,47.79,1.41,0,André,0,362,69,44,1.29,0,FALSE,74.7,185,10,432,FALSE,733,43,10,3060,Hamstring injury - 50% chance of playing,2025-07-21T10:00:04.960176Z,50,247,12,p202641,0,0,None,1,,202641.jpg,3.5,85,15,0,38,FALSE,90,2.65,Onana,0.1,534,72,FALSE,None,34,1,d,14,1,20/07/2023,0,588,69,120,0,0,0,0,0,24,Onana,0
0,None,0,0,FALSE,TRUE,0,None,0,0,588555,None,,0,0,0,0,0,469,59,0,None,,0,1,0,None,0,0,0,0,0,0,0,0,0,Elyh,0,112,44,0,0,0,FALSE,0,478,68,433,FALSE,0,478,68,0,On loan to Shrewsbury Town,2025-07-23T18:48:43.383466Z,40,656,76,p588555,0,0,None,0,,588555.jpg,0,481,68,0,None,FALSE,0,0,Harrison,0,642,76,FALSE,None,0,0,u,14,1,None,0,445,46,0,0,0,0,0,0,0,Harrison,0
0,15/04/1986,0,0,TRUE,TRUE,None,None,0,0,21205,None,,0,0,0,0,0,378,18,0,None,,0,1,0.5,None,0,0,0,0,0,0,0,0,0,Tom,0,1,1,0,0,0,FALSE,0,391,30,434,FALSE,0,391,30,0,,None,40,545,33,p21205,0,0,None,0,,21205.jpg,0,395,31,0,241,FALSE,0,0,Heaton,0.4,303,43,FALSE,None,0,0,a,14,1,02/07/2021,0,344,3,0,0,0,0,0,0,0,Heaton,0
0,20/11/2002,0,0,TRUE,TRUE,None,None,0,0,461537,None,,0,0,0,0,0,422,42,0,None,,0,1,0.5,None,0,0,0,0,0,0,0,0,0,Dermot,0,53,25,0,0,0,FALSE,0,432,51,435,FALSE,0,432,51,0,,None,40,597,57,p461537,0,0,None,0,,461537.jpg,0,435,51,0,242,FALSE,0,0,Mee,0.2,468,63,FALSE,None,0,0,a,14,1,24/07/2023,0,391,27,0,0,0,0,0,0,0,Mee,0
0,12/08/1999,3,312,TRUE,TRUE,None,None,4,0.17,209365,None,,0,0,0,0,88.7,245,83,0,None,,0,2,2.1,None,0,0.25,0.01,2.73,0.12,2.48,38.53,1.64,0.11,Matthijs,0,368,170,36,1.53,2,FALSE,91.5,143,40,436,FALSE,518.4,117,40,2119,,None,50,253,39,p209365,0,0,None,0,,209365.jpg,2.3,208,72,0,152,FALSE,0,0,de Ligt,0.9,197,65,FALSE,None,25,1.06,a,14,1,13/08/2024,303,100,9,68,0,0,0,0,0,13.6,De Ligt,3
1,18/01/1998,5,293,TRUE,TRUE,None,None,6,0.31,221820,None,,0,0,0,0,153.9,201,54,0,None,,0,2,2.1,None,0,1.21,0.06,2.54,0.13,1.33,30.17,1.55,0.07,Lisandro,0,381,176,27,1.39,2,FALSE,73.8,188,57,437,FALSE,426.6,147,50,1751,,None,50,266,45,p221820,0,0,None,0,,221820.jpg,3.4,97,19,0,10,FALSE,0,0,Martínez,0.6,250,87,FALSE,None,20,1.03,a,14,1,17/07/2022,158,179,46,68,0,0,0,0,0,13.6,Martinez,7
1,14/11/1997,5,410,TRUE,TRUE,None,None,7,0.22,230001,None,,0,0,0,0,332.7,106,21,0,None,,0,2,2.1,None,0,1.87,0.06,2.56,0.08,0.69,46.26,1.47,0.02,Noussair,0,386,178,43,1.36,0,FALSE,107.5,123,32,438,FALSE,619.4,80,28,2836,,None,50,271,47,p230001,0,0,None,0,,230001.jpg,2.4,192,67,0,145,FALSE,0,0,Mazraoui,1.1,179,59,FALSE,None,34,1.08,a,14,1,13/08/2024,123,203,61,88,0,0,0,0,0,17.6,Mazraoui,3
0,03/04/2007,0,0,TRUE,TRUE,None,None,0,0,661712,None,,0,0,0,0,0,588,218,0,None,,0,2,1.4,None,0,0,0,0,0,0,0,0,0,Diego,0,322,162,0,0,0,FALSE,0,592,219,439,FALSE,0,592,219,0,,None,45,544,142,p661712,0,0,None,0,,661712.jpg,0,593,219,0,168,FALSE,0,0,León Blanco,0.2,467,185,FALSE,None,0,0,a,14,1,05/07/2025,0,573,218,0,0,0,0,0,0,0,D.Leon,0
4,18/03/1999,9,352,TRUE,TRUE,None,None,8,0.26,216051,None,,0,0,0,0,434.2,81,14,0,None,,0,2,1.4,None,0,2.35,0.08,4.31,0.14,1.96,46.95,1.5,0.06,Diogo,0,173,115,45,1.44,0,FALSE,118.6,107,23,440,FALSE,493.2,128,46,2812,,None,45,395,95,p216051,0,0,None,0,,216051.jpg,2.9,138,38,0,173,FALSE,0,0,Dalot Teixeira,2.7,110,36,FALSE,None,31,0.99,a,14,1,08/06/2018,264,113,14,95,0,0,0,0,0,21.1,Dalot,5
0,26/10/2004,1,108,TRUE,TRUE,None,None,2,0.21,596777,None,,0,0,0,0,175.3,189,47,0,None,,0,2,1.4,None,0,1.27,0.14,1.7,0.19,0.43,10.26,1.1,0.05,Patrick,0,310,159,12,1.29,0,FALSE,39.4,260,87,441,FALSE,106.4,302,109,840,,None,45,532,139,p596777,0,0,None,0,,596777.jpg,1.5,303,108,1,58,FALSE,0,0,Dorgu,3.5,89,31,FALSE,None,10,1.07,a,14,1,02/02/2025,112,214,65,18,0,0,0,0,0,4,Dorgu,3
0,05/03/1993,3,217,TRUE,TRUE,None,None,3,0.15,95658,None,,0,0,0,0,111.5,227,69,0,None,,0,2,1.4,None,0,0.25,0.01,2.07,0.1,1.82,26.83,1.38,0.09,Harry,0,135,86,27,1.39,1,FALSE,76.1,179,52,442,FALSE,411.4,153,53,1751,,None,45,357,66,p95658,0,0,None,0,,95658.jpg,1.8,267,94,0,241,FALSE,0,0,Maguire,0.6,236,81,FALSE,None,19,0.98,a,14,1,05/08/2019,237,125,19,48,0,0,0,0,0,10.7,Maguire,7
0,12/07/1995,0,38,TRUE,TRUE,None,None,0,0,106760,3,,0,0,0,0,68.2,263,92,0,None,,0,2,1.4,None,0,0.77,0.2,0.8,0.21,0.03,3.81,0.99,0.01,Luke,0,140,90,5,1.3,0,FALSE,12.7,320,117,443,FALSE,48.2,332,123,346,,None,45,362,70,p106760,1,0,None,0,,106760.jpg,0.7,390,140,0,241,FALSE,0,0,Shaw,0.2,420,168,FALSE,None,4,1.04,a,14,1,01/07/2014,11,320,121,5,0,0,0,0,0,1.1,Shaw,1
0,13/11/2005,0,90,TRUE,TRUE,None,None,1,0.08,550864,None,,0,0,0,0,55.8,272,96,0,None,,0,2,1.4,None,0,0.15,0.01,0.85,0.06,0.7,19.35,1.5,0.05,Leny,0,279,156,24,1.86,0,FALSE,31.8,280,99,444,FALSE,207.4,246,89,1160,,None,45,501,136,p550864,0,0,None,0,,550864.jpg,1,358,132,0,73,FALSE,0,0,Yoro,1,189,61,FALSE,None,12,0.93,a,14,1,19/07/2024,54,260,93,22,0,0,0,0,0,4.9,Yoro,5
0,16/03/2007,0,1,TRUE,TRUE,None,None,0,0,577974,None,,0,0,0,0,26.5,313,119,0,None,,0,2,0.5,None,0,0.07,0.02,0.14,0.04,0.07,6.3,1.64,0.02,Harry,0,108,66,9,2.35,0,FALSE,8.2,337,123,445,FALSE,40,339,127,345,,None,40,652,208,p577974,0,0,None,0,,577974.jpg,0.8,384,136,0,241,FALSE,0,0,Amass,0.3,354,137,FALSE,None,4,1.04,a,14,1,06/04/2024,15,311,116,4,0,0,0,0,0,1,Amass,0
